insee_com,lib_com,niveau_montagne
74172,Maxilly-sur-Léman,03 - Massif des Alpes
74173,Megève,03 - Massif des Alpes
74174,Mégevette,03 - Massif des Alpes
74175,Meillerie,03 - Massif des Alpes
74176,Menthon-Saint-Bernard,03 - Massif des Alpes
74177,Menthonnex-en-Bornes,03 - Massif des Alpes
74178,Menthonnex-sous-Clermont,03 - Massif des Alpes
74179,Mésigny,03 - Massif des Alpes
74180,Messery,03 - Massif des Alpes
74183,Mieussy,03 - Massif des Alpes
74184,Minzier,03 - Massif des Alpes
74185,Monnetier-Mornex,03 - Massif des Alpes
74186,Montagny-les-Lanches,03 - Massif des Alpes
74188,Montriond,03 - Massif des Alpes
74189,Mont-Saxonnex,03 - Massif des Alpes
74190,Morillon,03 - Massif des Alpes
74191,Morzine,03 - Massif des Alpes
74192,Moye,03 - Massif des Alpes
74193,La Muraz,03 - Massif des Alpes
74194,Mûres,03 - Massif des Alpes
74195,Musièges,03 - Massif des Alpes
74196,Nancy-sur-Cluses,03 - Massif des Alpes
74197,Nangy,03 - Massif des Alpes
74198,Nâves-Parmelan,03 - Massif des Alpes
74199,Nernier,03 - Massif des Alpes
74200,Neuvecelle,03 - Massif des Alpes
74201,Neydens,03 - Massif des Alpes
74202,Nonglard,03 - Massif des Alpes
74203,Novel,03 - Massif des Alpes
74205,Onnion,03 - Massif des Alpes
74206,Orcier,03 - Massif des Alpes
74208,Passy,03 - Massif des Alpes
74209,Peillonnex,03 - Massif des Alpes
74210,Perrignier,03 - Massif des Alpes
74211,Pers-Jussy,03 - Massif des Alpes
74212,Glières-Val-de-Borne,03 - Massif des Alpes
74213,Poisy,03 - Massif des Alpes
74215,Praz-sur-Arly,03 - Massif des Alpes
74216,Présilly,03 - Massif des Alpes
74218,Publier,03 - Massif des Alpes
74219,Quintal,03 - Massif des Alpes
74220,Reignier-Ésery,03 - Massif des Alpes
74221,Le Reposoir,03 - Massif des Alpes
74222,Reyvroz,03 - Massif des Alpes
74223,La Rivière-Enverse,03 - Massif des Alpes
74224,La Roche-sur-Foron,03 - Massif des Alpes
74225,Rumilly,03 - Massif des Alpes
74226,Saint-André-de-Boëge,03 - Massif des Alpes
74228,Saint-Blaise,03 - Massif des Alpes
74229,Saint-Cergues,03 - Massif des Alpes
74231,Saint-Eusèbe,03 - Massif des Alpes
74232,Saint-Eustache,03 - Massif des Alpes
74233,Saint-Félix,03 - Massif des Alpes
74234,Saint-Ferréol,03 - Massif des Alpes
74235,Saint-Germain-sur-Rhône,03 - Massif des Alpes
74236,Saint-Gervais-les-Bains,03 - Massif des Alpes
74237,Saint-Gingolph,03 - Massif des Alpes
74238,Saint-Jean-d'Aulps,03 - Massif des Alpes
74239,Saint-Jean-de-Sixt,03 - Massif des Alpes
74240,Saint-Jean-de-Tholome,03 - Massif des Alpes
74241,Saint-Jeoire,03 - Massif des Alpes
74242,Saint-Jorioz,03 - Massif des Alpes
74243,Saint-Julien-en-Genevois,03 - Massif des Alpes
74244,Saint-Laurent,03 - Massif des Alpes
74249,Saint-Paul-en-Chablais,03 - Massif des Alpes
74250,Saint-Pierre-en-Faucigny,03 - Massif des Alpes
74252,Saint-Sigismond,03 - Massif des Alpes
74253,Saint-Sixt,03 - Massif des Alpes
74254,Saint-Sylvestre,03 - Massif des Alpes
74255,Sales,03 - Massif des Alpes
74256,Sallanches,03 - Massif des Alpes
74257,Sallenôves,03 - Massif des Alpes
74258,Samoëns,03 - Massif des Alpes
74259,Le Sappey,03 - Massif des Alpes
74260,Savigny,03 - Massif des Alpes
74261,Saxel,03 - Massif des Alpes
74262,Scientrier,03 - Massif des Alpes
74263,Sciez,03 - Massif des Alpes
74264,Scionzier,03 - Massif des Alpes
74265,Serraval,03 - Massif des Alpes
74266,Servoz,03 - Massif des Alpes
74267,Sevrier,03 - Massif des Alpes
74269,Seyssel,03 - Massif des Alpes
74271,Seytroux,03 - Massif des Alpes
74272,Sillingy,03 - Massif des Alpes
74273,Sixt-Fer-à-Cheval,03 - Massif des Alpes
74275,Talloires-Montmin,03 - Massif des Alpes
74276,Taninges,03 - Massif des Alpes
74278,Thyez,03 - Massif des Alpes
74279,Thollon-les-Mémises,03 - Massif des Alpes
74280,Thônes,03 - Massif des Alpes
74281,Thonon-les-Bains,03 - Massif des Alpes
74282,Fillière,03 - Massif des Alpes
74283,Thusy,03 - Massif des Alpes
74284,La Tour,03 - Massif des Alpes
74285,Usinens,03 - Massif des Alpes
74286,Vacheresse,03 - Massif des Alpes
74287,Vailly,03 - Massif des Alpes
74288,Valleiry,03 - Massif des Alpes
74289,Vallières-sur-Fier,03 - Massif des Alpes
74290,Vallorcine,03 - Massif des Alpes
74291,Vanzy,03 - Massif des Alpes
74292,Vaulx,03 - Massif des Alpes
74293,Veigy-Foncenex,03 - Massif des Alpes
74294,Verchaix,03 - Massif des Alpes
74295,La Vernaz,03 - Massif des Alpes
74296,Vers,03 - Massif des Alpes
74297,Versonnex,03 - Massif des Alpes
74298,Vétraz-Monthoux,03 - Massif des Alpes
74299,Veyrier-du-Lac,03 - Massif des Alpes
74301,Villard,03 - Massif des Alpes
74302,Les Villards-sur-Thônes,03 - Massif des Alpes
74303,Villaz,03 - Massif des Alpes
74304,Ville-en-Sallaz,03 - Massif des Alpes
74305,Ville-la-Grand,03 - Massif des Alpes
74306,Villy-le-Bouveret,03 - Massif des Alpes
74307,Villy-le-Pelloux,03 - Massif des Alpes
74308,Vinzier,03 - Massif des Alpes
74309,Viry,03 - Massif des Alpes
74310,Viuz-la-Chiésaz,03 - Massif des Alpes
74311,Viuz-en-Sallaz,03 - Massif des Alpes
74312,Vougy,03 - Massif des Alpes
74313,Vovray-en-Bornes,03 - Massif des Alpes
74314,Vulbens,03 - Massif des Alpes
74315,Yvoire,03 - Massif des Alpes
81002,Aiguefonde,06 - Massif Central
81003,Alban,06 - Massif Central
81005,Albine,06 - Massif Central
81010,Ambialet,06 - Massif Central
81014,Anglès,06 - Massif Central
81016,Arfons,06 - Massif Central
81017,Arifat,06 - Massif Central
81019,Assac,06 - Massif Central
81021,Aussillon,06 - Massif Central
81023,Barre,06 - Massif Central
81028,Berlats,06 - Massif Central
81031,Le Bez,06 - Massif Central
81034,Boissezon,06 - Massif Central
81036,Bout-du-Pont-de-Larn,06 - Massif Central
81037,Brassac,06 - Massif Central
81042,Burlats,06 - Massif Central
81047,Cadix,06 - Massif Central
81053,Cambounès,06 - Massif Central
81055,Les Cammazes,06 - Massif Central
81062,Fontrieu,06 - Massif Central
81071,Courris,06 - Massif Central
81077,Curvalle,06 - Massif Central
81081,Dourgne,06 - Massif Central
81082,Le Dourn,06 - Massif Central
81083,Durfort,06 - Massif Central
81084,Escoussens,06 - Massif Central
81085,Lacapelle-Escroux,06 - Massif Central
81086,Espérausses,06 - Massif Central
81094,Fraissines,06 - Massif Central
81096,Le Fraysse,06 - Massif Central
81103,Gijounet,06 - Massif Central
81110,Jouqueviel,06 - Massif Central
81115,Labastide-Rouairoux,06 - Massif Central
81120,Labruguière,06 - Massif Central
81121,Lacabarède,06 - Massif Central
81124,Lacaune,06 - Massif Central
81125,Lacaze,06 - Massif Central
81128,Lacrouzette,06 - Massif Central
81134,Lamontélarié,06 - Massif Central
81137,Lasfaillades,06 - Massif Central
81158,Le Masnau-Massuguiès,06 - Massif Central
81160,Massaguel,06 - Massif Central
81161,Massals,06 - Massif Central
81163,Mazamet,06 - Massif Central
81167,Miolles,06 - Massif Central
81180,Montirat,06 - Massif Central
81182,Montredon-Labessonnié,06 - Massif Central
81183,Mont-Roc,06 - Massif Central
81188,Moulin-Mage,06 - Massif Central
81192,Murat-sur-Vèbre,06 - Massif Central
81193,Nages,06 - Massif Central
81203,Paulinet,06 - Massif Central
81209,Pont-de-Larn,06 - Massif Central
81221,Rayssac,06 - Massif Central
81223,Le Rialet,06 - Massif Central
81231,Rouairoux,06 - Massif Central
81233,Terre-de-Bancalié,06 - Massif Central
81237,Saint-Amancet,06 - Massif Central
81238,Saint-Amans-Soult,06 - Massif Central
81239,Saint-Amans-Valtoret,06 - Massif Central
81240,Saint-André,06 - Massif Central
81245,Saint-Christophe,06 - Massif Central
81264,Saint-Michel-Labadié,06 - Massif Central
81267,Saint-Pierre-de-Trivisy,06 - Massif Central
81268,Saint-Salvi-de-Carcavès,06 - Massif Central
81269,Saint-Salvy-de-la-Balme,06 - Massif Central
81278,Sauveterre,06 - Massif Central
81282,Senaux,06 - Massif Central
81288,Sorèze,06 - Massif Central
81295,Teillet,06 - Massif Central
81303,Trébas,06 - Massif Central
81305,Vabre,06 - Massif Central
81312,Verdalle,06 - Massif Central
81314,Viane,06 - Massif Central
81321,Le Vintrou,06 - Massif Central
82029,Castanet,06 - Massif Central
82038,Caylus,06 - Massif Central
82041,Cazals,06 - Massif Central
82056,Espinas,06 - Massif Central
82061,Féneyrols,06 - Massif Central
82069,Ginals,06 - Massif Central
82082,Lacapelle-Livron,06 - Massif Central
82088,Laguépie,06 - Massif Central
82100,Loze,06 - Massif Central
82133,Mouillac,06 - Massif Central
82137,Parisot,06 - Massif Central
82147,Puylagarde,06 - Massif Central
82155,Saint-Antonin-Noble-Val,06 - Massif Central
82172,Saint-Projet,06 - Massif Central
82187,Varen,06 - Massif Central
82191,Verfeil,06 - Massif Central
83002,Aiguines,03 - Massif des Alpes
83003,Ampus,03 - Massif des Alpes
83005,Artignosc-sur-Verdon,03 - Massif des Alpes
83006,Artigues,03 - Massif des Alpes
83007,Aups,03 - Massif des Alpes
83010,Bargème,03 - Massif des Alpes
83011,Bargemon,03 - Massif des Alpes
83012,Barjols,03 - Massif des Alpes
83013,La Bastide,03 - Massif des Alpes
83014,Baudinard-sur-Verdon,03 - Massif des Alpes
83015,Bauduen,03 - Massif des Alpes
83020,Le Bourguet,03 - Massif des Alpes
83021,Bras,03 - Massif des Alpes
83022,Brenon,03 - Massif des Alpes
83025,Brue-Auriac,03 - Massif des Alpes
83028,Callas,03 - Massif des Alpes
83029,Callian,03 - Massif des Alpes
83038,Châteaudouble,03 - Massif des Alpes
83039,Châteauvert,03 - Massif des Alpes
83040,Châteauvieux,03 - Massif des Alpes
83041,Claviers,03 - Massif des Alpes
83044,Comps-sur-Artuby,03 - Massif des Alpes
83050,Draguignan,03 - Massif des Alpes
83052,Esparron,03 - Massif des Alpes
83055,Fayence,03 - Massif des Alpes
83056,Figanières,03 - Massif des Alpes
83058,Flayosc,03 - Massif des Alpes
83060,Fox-Amphoux,03 - Massif des Alpes
83066,Ginasservis,03 - Massif des Alpes
83074,La Martre,03 - Massif des Alpes
83078,Moissac-Bellevue,03 - Massif des Alpes
83080,Mons,03 - Massif des Alpes
83081,Montauroux,03 - Massif des Alpes
83082,Montferrat,03 - Massif des Alpes
83084,Montmeyan,03 - Massif des Alpes
83085,La Motte,03 - Massif des Alpes
83095,Pontevès,03 - Massif des Alpes
83102,Régusse,03 - Massif des Alpes
83104,Rians,03 - Massif des Alpes
83109,La Roque-Esclapon,03 - Massif des Alpes
83113,Saint-Julien,03 - Massif des Alpes
83114,Saint-Martin-de-Pallières,03 - Massif des Alpes
83117,Saint-Paul-en-Forêt,03 - Massif des Alpes
83121,Salernes,03 - Massif des Alpes
83122,Les Salles-sur-Verdon,03 - Massif des Alpes
83124,Seillans,03 - Massif des Alpes
83125,Seillons-Source-d'Argens,03 - Massif des Alpes
83128,Sillans-la-Cascade,03 - Massif des Alpes
83133,Tanneron,03 - Massif des Alpes
83135,Tavernes,03 - Massif des Alpes
83138,Tourrettes,03 - Massif des Alpes
83139,Tourtour,03 - Massif des Alpes
83141,Trans-en-Provence,03 - Massif des Alpes
83142,Trigance,03 - Massif des Alpes
83145,Varages,03 - Massif des Alpes
83146,La Verdière,03 - Massif des Alpes
83147,Vérignon,03 - Massif des Alpes
83149,Villecroze,03 - Massif des Alpes
83150,Vinon-sur-Verdon,03 - Massif des Alpes
84002,Ansouis,03 - Massif des Alpes
84003,Apt,03 - Massif des Alpes
84005,Aurel,03 - Massif des Alpes
84006,Auribeau,03 - Massif des Alpes
84008,Le Barroux,03 - Massif des Alpes
84009,La Bastide-des-Jourdans,03 - Massif des Alpes
84010,La Bastidonne,03 - Massif des Alpes
84013,Beaumettes,03 - Massif des Alpes
84014,Beaumont-de-Pertuis,03 - Massif des Alpes
84015,Beaumont-du-Ventoux,03 - Massif des Alpes
84017,Bédoin,03 - Massif des Alpes
84018,Blauvac,03 - Massif des Alpes
84020,Bonnieux,03 - Massif des Alpes
84021,Brantes,03 - Massif des Alpes
84023,Buoux,03 - Massif des Alpes
84024,Cabrières-d'Aigues,03 - Massif des Alpes
84026,Cadenet,03 - Massif des Alpes
84032,Caseneuve,03 - Massif des Alpes
84033,Castellet-en-Luberon,03 - Massif des Alpes
84041,Crillon-le-Brave,03 - Massif des Alpes
84042,Cucuron,03 - Massif des Alpes
84044,Entrechaux,03 - Massif des Alpes
84046,Flassan,03 - Massif des Alpes
84047,Gargas,03 - Massif des Alpes
84048,Gignac,03 - Massif des Alpes
84050,Gordes,03 - Massif des Alpes
84051,Goult,03 - Massif des Alpes
84052,Grambois,03 - Massif des Alpes
84057,Joucas,03 - Massif des Alpes
84058,Lacoste,03 - Massif des Alpes
84060,Lagarde-d'Apt,03 - Massif des Alpes
84065,Lauris,03 - Massif des Alpes
84066,Lioux,03 - Massif des Alpes
84068,Lourmarin,03 - Massif des Alpes
84069,Malaucène,03 - Massif des Alpes
84070,Malemort-du-Comtat,03 - Massif des Alpes
84073,Ménerbes,03 - Massif des Alpes
84074,Mérindol,03 - Massif des Alpes
84075,Méthamis,03 - Massif des Alpes
84076,Mirabeau,03 - Massif des Alpes
84077,Modène,03 - Massif des Alpes
84079,Monieux,03 - Massif des Alpes
84082,Mormoiron,03 - Massif des Alpes
84084,La Motte-d'Aigues,03 - Massif des Alpes
84085,Murs,03 - Massif des Alpes
84086,Oppède,03 - Massif des Alpes
84089,Pertuis,03 - Massif des Alpes
84090,Peypin-d'Aigues,03 - Massif des Alpes
84093,Puget,03 - Massif des Alpes
84095,Puyvert,03 - Massif des Alpes
84102,Roussillon,03 - Massif des Alpes
84103,Rustrel,03 - Massif des Alpes
84105,Saignon,03 - Massif des Alpes
84107,Saint-Christol,03 - Massif des Alpes
84110,Saint-Léger-du-Ventoux,03 - Massif des Alpes
84112,Saint-Martin-de-Castillon,03 - Massif des Alpes
84113,Saint-Martin-de-la-Brasque,03 - Massif des Alpes
84114,Saint-Pantaléon,03 - Massif des Alpes
84115,Saint-Pierre-de-Vassols,03 - Massif des Alpes
84118,Saint-Saturnin-lès-Apt,03 - Massif des Alpes
84120,Saint-Trinit,03 - Massif des Alpes
84121,Sannes,03 - Massif des Alpes
84123,Sault,03 - Massif des Alpes
84125,Savoillan,03 - Massif des Alpes
84128,Sivergues,03 - Massif des Alpes
84133,La Tour-d'Aigues,03 - Massif des Alpes
84140,Vaugines,03 - Massif des Alpes
84144,Viens,03 - Massif des Alpes
84145,Villars,03 - Massif des Alpes
84147,Villelaure,03 - Massif des Alpes
84148,Villes-sur-Auzon,03 - Massif des Alpes
84151,Vitrolles-en-Lubéron,03 - Massif des Alpes
87001,Aixe-sur-Vienne,06 - Massif Central
87002,Ambazac,06 - Massif Central
87003,Arnac-la-Poste,06 - Massif Central
87004,Augne,06 - Massif Central
87005,Aureil,06 - Massif Central
87006,Azat-le-Ris,06 - Massif Central
87007,Balledent,06 - Massif Central
87008,La Bazeuge,06 - Massif Central
87009,Beaumont-du-Lac,06 - Massif Central
87011,Bellac,06 - Massif Central
87012,Berneuil,06 - Massif Central
87013,Bersac-sur-Rivalier,06 - Massif Central
87014,Bessines-sur-Gartempe,06 - Massif Central
87015,Beynac,06 - Massif Central
87016,Les Billanges,06 - Massif Central
87017,Blanzac,06 - Massif Central
87018,Blond,06 - Massif Central
87019,Boisseuil,06 - Massif Central
87020,Bonnac-la-Côte,06 - Massif Central
87021,Bosmie-l'Aiguille,06 - Massif Central
87022,Breuilaufa,06 - Massif Central
87023,Le Buis,06 - Massif Central
87024,Bujaleuf,06 - Massif Central
87025,Burgnac,06 - Massif Central
87027,Bussière-Galant,06 - Massif Central
87028,Val-d'Oire-et-Gartempe,06 - Massif Central
87029,Les Cars,06 - Massif Central
87030,Chaillac-sur-Vienne,06 - Massif Central
87031,Le Chalard,06 - Massif Central
87032,Châlus,06 - Massif Central
87033,Chamboret,06 - Massif Central
87034,Champagnac-la-Rivière,06 - Massif Central
87035,Champnétery,06 - Massif Central
87036,Champsac,06 - Massif Central
87037,La Chapelle-Montbrandeix,06 - Massif Central
87038,Chaptelat,06 - Massif Central
87039,Château-Chervix,06 - Massif Central
87040,Châteauneuf-la-Forêt,06 - Massif Central
87041,Châteauponsac,06 - Massif Central
87042,Le Châtenet-en-Dognon,06 - Massif Central
87043,Cheissoux,06 - Massif Central
87044,Chéronnac,06 - Massif Central
87045,Cieux,06 - Massif Central
87046,Cognac-la-Forêt,06 - Massif Central
87047,Compreignac,06 - Massif Central
87048,Condat-sur-Vienne,06 - Massif Central
87049,Coussac-Bonneval,06 - Massif Central
87050,Couzeix,06 - Massif Central
87051,La Croisille-sur-Briance,06 - Massif Central
87052,La Croix-sur-Gartempe,06 - Massif Central
87053,Cromac,06 - Massif Central
87054,Cussac,06 - Massif Central
87056,Dinsac,06 - Massif Central
87057,Dompierre-les-Églises,06 - Massif Central
87058,Domps,06 - Massif Central
87059,Le Dorat,06 - Massif Central
87060,Dournazac,06 - Massif Central
87061,Droux,06 - Massif Central
87062,Eybouleuf,06 - Massif Central
87063,Eyjeaux,06 - Massif Central
87064,Eymoutiers,06 - Massif Central
87065,Feytiat,06 - Massif Central
87066,Flavignac,06 - Massif Central
87067,Folles,06 - Massif Central
87068,Fromental,06 - Massif Central
87069,Gajoubert,06 - Massif Central
87070,La Geneytouse,06 - Massif Central
87071,Glandon,06 - Massif Central
87072,Glanges,06 - Massif Central
87073,Gorre,06 - Massif Central
87074,Les Grands-Chézeaux,06 - Massif Central
87075,Isle,06 - Massif Central
87076,Jabreilles-les-Bordes,06 - Massif Central
87077,Janailhac,06 - Massif Central
87078,Javerdat,06 - Massif Central
87079,La Jonchère-Saint-Maurice,06 - Massif Central
87080,Jouac,06 - Massif Central
87081,Jourgnac,06 - Massif Central
87082,Ladignac-le-Long,06 - Massif Central
87083,Laurière,06 - Massif Central
87084,Lavignac,06 - Massif Central
87085,Limoges,06 - Massif Central
87086,Linards,06 - Massif Central
87087,Lussac-les-Églises,06 - Massif Central
87088,Magnac-Bourg,06 - Massif Central
87089,Magnac-Laval,06 - Massif Central
87090,Mailhac-sur-Benaize,06 - Massif Central
87091,Maisonnais-sur-Tardoire,06 - Massif Central
87092,Marval,06 - Massif Central
87093,Masléon,06 - Massif Central
87094,Meilhac,06 - Massif Central
87095,Meuzac,06 - Massif Central
87096,La Meyze,06 - Massif Central
87097,Val d'Issoire,06 - Massif Central
87099,Moissannes,06 - Massif Central
87100,Montrol-Sénard,06 - Massif Central
87101,Mortemart,06 - Massif Central
87103,Nantiat,06 - Massif Central
87104,Nedde,06 - Massif Central
87105,Neuvic-Entier,06 - Massif Central
87106,Nexon,06 - Massif Central
87107,Nieul,06 - Massif Central
87108,Nouic,06 - Massif Central
87109,Oradour-Saint-Genest,06 - Massif Central
87110,Oradour-sur-Glane,06 - Massif Central
87111,Oradour-sur-Vayres,06 - Massif Central
87112,Pageas,06 - Massif Central
87113,Le Palais-sur-Vienne,06 - Massif Central
87114,Panazol,06 - Massif Central
87115,Pensol,06 - Massif Central
87116,Peyrat-de-Bellac,06 - Massif Central
87117,Peyrat-le-Château,06 - Massif Central
87118,Peyrilhac,06 - Massif Central
87119,Pierre-Buffière,06 - Massif Central
87120,La Porcherie,06 - Massif Central
87121,Rancon,06 - Massif Central
87122,Razès,06 - Massif Central
87123,Rempnat,06 - Massif Central
87124,Rilhac-Lastours,06 - Massif Central
87125,Rilhac-Rancon,06 - Massif Central
87126,Rochechouart,06 - Massif Central
87127,La Roche-l'Abeille,06 - Massif Central
87128,Saint-Pardoux-le-Lac,06 - Massif Central
87129,Royères,06 - Massif Central
87130,Roziers-Saint-Georges,06 - Massif Central
87131,Saillat-sur-Vienne,06 - Massif Central
87132,Saint-Amand-le-Petit,06 - Massif Central
87133,Saint-Amand-Magnazeix,06 - Massif Central
87134,Sainte-Anne-Saint-Priest,06 - Massif Central
87135,Saint-Auvent,06 - Massif Central
87137,Saint-Bazile,06 - Massif Central
87138,Saint-Bonnet-Briance,06 - Massif Central
87139,Saint-Bonnet-de-Bellac,06 - Massif Central
87140,Saint-Brice-sur-Vienne,06 - Massif Central
87141,Saint-Cyr,06 - Massif Central
87142,Saint-Denis-des-Murs,06 - Massif Central
87143,Saint-Gence,06 - Massif Central
87144,Saint-Genest-sur-Roselle,06 - Massif Central
87145,Saint-Georges-les-Landes,06 - Massif Central
87146,Saint-Germain-les-Belles,06 - Massif Central
87147,Saint-Gilles-les-Forêts,06 - Massif Central
87148,Saint-Hilaire-Bonneval,06 - Massif Central
87149,Saint-Hilaire-la-Treille,06 - Massif Central
87150,Saint-Hilaire-les-Places,06 - Massif Central
87151,Saint-Jean-Ligoure,06 - Massif Central
87152,Saint-Jouvent,06 - Massif Central
87153,Saint-Julien-le-Petit,06 - Massif Central
87154,Saint-Junien,06 - Massif Central
87155,Saint-Junien-les-Combes,06 - Massif Central
87156,Saint-Just-le-Martel,06 - Massif Central
87157,Saint-Laurent-les-Églises,06 - Massif Central
87158,Saint-Laurent-sur-Gorre,06 - Massif Central
87159,Saint-Léger-la-Montagne,06 - Massif Central
87160,Saint-Léger-Magnazeix,06 - Massif Central
87161,Saint-Léonard-de-Noblat,06 - Massif Central
87162,Sainte-Marie-de-Vaux,06 - Massif Central
87163,Saint-Martial-sur-Isop,06 - Massif Central
87164,Saint-Martin-de-Jussac,06 - Massif Central
87165,Saint-Martin-le-Mault,06 - Massif Central
